Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
644	:	1759439927.090	     1.662	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024300845.1
645	:	1759439927.124	     1.651	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024397355.1
655	:	1759439927.262	     1.539	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025021565.1
652	:	1759439927.231	     1.648	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024760445.1
650	:	1759439927.206	     1.685	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024734795.1
651	:	1759439927.218	     1.676	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024734815.1
659	:	1759439927.334	     1.583	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025263585.1
643	:	1759439927.076	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024266935.1
647	:	1759439927.151	     1.790	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024507955.1
648	:	1759439927.171	     1.772	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024584495.1
656	:	1759439927.274	     1.669	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025021745.1
657	:	1759439927.281	     1.663	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025200845.1
642	:	1759439927.066	     1.887	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024266915.1
658	:	1759439927.289	     1.674	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025244965.1
653	:	1759439927.239	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024803805.1
654	:	1759439927.252	     1.761	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024972855.1
649	:	1759439927.181	     2.000	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_024652945.3
661	:	1759439927.564	     1.647	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025263705.1
666	:	1759439927.681	     1.533	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025398835.1
660	:	1759439927.543	     1.701	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025263605.1
664	:	1759439927.656	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025398115.1
662	:	1759439927.611	     1.830	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025398075.1
667	:	1759439927.830	     1.614	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025452135.1
663	:	1759439927.628	     1.885	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025398095.1
665	:	1759439927.668	     1.917	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025398135.1
671	:	1759439928.242	     1.584	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025985465.1
668	:	1759439927.996	     1.960	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025723085.1
669	:	1759439928.013	     1.957	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025790885.1
670	:	1759439928.223	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_025908315.1
672	:	1759439928.316	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026625905.1
673	:	1759439928.483	     1.632	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026636135.1
675	:	1759439928.509	     1.611	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026727695.1
680	:	1759439928.594	     1.584	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027171385.1
682	:	1759439928.650	     1.576	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570415.1
686	:	1759439928.691	     1.538	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570495.1
676	:	1759439928.519	     1.728	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026727715.1
679	:	1759439928.580	     1.725	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026870135.1
674	:	1759439928.500	     1.849	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026636195.1
688	:	1759439928.710	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570535.1
692	:	1759439928.788	     1.615	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570615.1
685	:	1759439928.684	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570475.1
678	:	1759439928.542	     1.889	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026727755.1
687	:	1759439928.701	     1.746	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570515.1
690	:	1759439928.751	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570575.1
694	:	1759439928.892	     1.559	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570655.1
683	:	1759439928.664	     1.806	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570435.1
684	:	1759439928.676	     1.799	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570455.1
681	:	1759439928.603	     1.898	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027359235.1
677	:	1759439928.528	     1.997	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_026727735.1
691	:	1759439928.761	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570595.1
693	:	1759439928.811	     1.724	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570635.1
689	:	1759439928.719	     1.832	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570555.1
698	:	1759439928.953	     1.600	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570755.1
699	:	1759439928.964	     1.607	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570775.1
695	:	1759439928.904	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570675.1
696	:	1759439928.912	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570715.1
697	:	1759439928.937	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570735.1
702	:	1759439929.002	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570835.1
700	:	1759439928.979	     1.786	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570795.1
706	:	1759439929.067	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570915.1
705	:	1759439929.051	     1.724	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570895.1
701	:	1759439928.992	     1.816	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570815.1
703	:	1759439929.026	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570855.1
707	:	1759439929.196	     1.689	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570935.1
704	:	1759439929.039	     1.885	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570875.1
709	:	1759439929.244	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570975.1
710	:	1759439929.259	     1.820	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570995.1
708	:	1759439929.231	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027570955.1
712	:	1759439929.457	     1.667	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571035.1
711	:	1759439929.441	     1.757	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571015.1
713	:	1759439929.476	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571055.1
714	:	1759439929.523	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571075.1
715	:	1759439929.601	     1.803	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571095.1
720	:	1759439930.001	     1.625	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571195.1
716	:	1759439929.845	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571115.1
721	:	1759439930.133	     1.543	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571215.1
719	:	1759439929.990	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571175.1
718	:	1759439929.978	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571155.1
717	:	1759439929.969	     1.804	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571135.1
722	:	1759439930.154	     1.746	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571285.1
723	:	1759439930.192	     1.798	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571305.1
724	:	1759439930.239	     1.784	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571325.1
725	:	1759439930.248	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571345.1
726	:	1759439930.257	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027571365.1
727	:	1759439930.318	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027594685.1
728	:	1759439930.362	     1.746	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027594965.1
730	:	1759439930.415	     1.707	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027595005.1
733	:	1759439930.461	     1.765	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028403965.1
736	:	1759439930.500	     1.772	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404025.1
729	:	1759439930.384	     1.901	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027594985.1
735	:	1759439930.488	     1.837	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404005.1
734	:	1759439930.470	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028403985.1
732	:	1759439930.448	     1.921	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028366415.1
743	:	1759439930.583	     1.786	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028622015.1
742	:	1759439930.570	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028595865.2
744	:	1759439930.596	     1.799	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028622895.1
731	:	1759439930.431	     1.982	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_027595025.1
741	:	1759439930.551	     1.865	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028595525.2
739	:	1759439930.536	     1.904	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404085.1
745	:	1759439930.659	     1.782	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028743595.1
749	:	1759439930.776	     1.667	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029201245.1
738	:	1759439930.525	     1.925	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404065.1
737	:	1759439930.514	     1.949	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404045.1
740	:	1759439930.544	     1.927	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028404105.1
754	:	1759439930.901	     1.647	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961245.1
747	:	1759439930.713	     1.865	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028961985.1
755	:	1759439930.934	     1.658	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961265.1
751	:	1759439930.799	     1.826	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029857015.1
748	:	1759439930.723	     1.930	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028994395.2
746	:	1759439930.689	     1.990	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_028751785.1
752	:	1759439930.820	     1.878	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029916825.1
750	:	1759439930.785	     1.928	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029856995.1
753	:	1759439930.833	     1.893	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029958385.1
757	:	1759439931.093	     1.650	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961305.1
756	:	1759439930.986	     1.807	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961285.1
759	:	1759439931.146	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961345.1
760	:	1759439931.214	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961385.1
762	:	1759439931.315	     1.580	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961425.1
761	:	1759439931.226	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961405.1
758	:	1759439931.109	     1.956	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961325.1
763	:	1759439931.423	     1.817	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961445.1
765	:	1759439931.676	     1.649	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961485.1
764	:	1759439931.640	     1.754	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961465.1
766	:	1759439931.705	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961505.1
768	:	1759439931.782	     1.721	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961545.1
771	:	1759439932.005	     1.585	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961605.1
767	:	1759439931.729	     1.909	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961525.1
769	:	1759439931.800	     1.888	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961565.1
774	:	1759439932.092	     1.678	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961665.1
770	:	1759439931.918	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961585.1
772	:	1759439932.037	     1.843	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961625.1
779	:	1759439932.284	     1.648	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030028275.1
773	:	1759439932.068	     1.875	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029961645.1
775	:	1759439932.107	     1.906	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029962145.1
780	:	1759439932.298	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030034615.1
777	:	1759439932.140	     1.902	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029962185.1
784	:	1759439932.395	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121855.1
778	:	1759439932.242	     1.895	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029962205.1
776	:	1759439932.123	     2.031	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_029962165.1
785	:	1759439932.413	     1.759	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121875.1
783	:	1759439932.383	     1.808	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030034675.1
790	:	1759439932.471	     1.736	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121975.1
782	:	1759439932.357	     1.862	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030034655.1
781	:	1759439932.337	     1.897	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030034635.1
786	:	1759439932.429	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121895.1
787	:	1759439932.440	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121915.1
791	:	1759439932.485	     1.762	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121995.1
789	:	1759439932.463	     1.828	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121955.1
788	:	1759439932.451	     1.862	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030121935.1
792	:	1759439932.501	     1.822	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122015.1
794	:	1759439932.541	     1.793	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122055.1
797	:	1759439932.601	     1.791	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122115.1
799	:	1759439932.666	     1.744	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122155.1
793	:	1759439932.517	     1.894	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122035.1
795	:	1759439932.562	     1.885	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122075.1
796	:	1759439932.588	     1.873	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122095.1
798	:	1759439932.645	     1.834	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030122135.1
800	:	1759439932.699	     1.797	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030183355.2
806	:	1759439932.894	     1.642	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030369815.1
803	:	1759439932.742	     1.811	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030185915.2
801	:	1759439932.712	     1.843	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030183855.2
802	:	1759439932.726	     1.832	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030185815.2
809	:	1759439932.928	     1.630	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030388285.1
807	:	1759439932.903	     1.681	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030369835.1
808	:	1759439932.913	     1.673	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030369855.1
805	:	1759439932.807	     1.821	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030253475.1
804	:	1759439932.759	     1.907	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030186885.2
813	:	1759439933.416	     1.545	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030444635.1
812	:	1759439933.335	     1.648	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030444495.1
810	:	1759439933.077	     1.924	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030413195.1
811	:	1759439933.256	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030436095.1
814	:	1759439933.483	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030444675.1
815	:	1759439933.519	     1.865	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030489625.1
816	:	1759439933.607	     1.806	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030489645.1
817	:	1759439933.658	     1.874	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030490735.1
819	:	1759439933.785	     1.790	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030563585.1
820	:	1759439933.796	     1.806	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030563765.1
823	:	1759439933.959	     1.684	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030851965.2
818	:	1759439933.704	     1.954	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030505595.1
821	:	1759439933.891	     1.780	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030564045.1
826	:	1759439934.053	     1.620	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030866925.2
824	:	1759439934.027	     1.709	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030866885.1
828	:	1759439934.152	     1.623	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030908445.1
822	:	1759439933.942	     1.846	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030758435.1
829	:	1759439934.173	     1.661	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031211485.1
825	:	1759439934.036	     1.835	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030866905.1
830	:	1759439934.181	     1.740	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031212645.1
832	:	1759439934.218	     1.719	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031219395.1
834	:	1759439934.260	     1.722	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031221745.1
831	:	1759439934.207	     1.808	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031218375.1
835	:	1759439934.274	     1.761	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031222225.1
827	:	1759439934.135	     1.921	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030908425.1
844	:	1759439934.430	     1.629	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032231085.1
836	:	1759439934.281	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031223175.1
838	:	1759439934.306	     1.795	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031224875.1
842	:	1759439934.410	     1.692	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032231025.1
837	:	1759439934.292	     1.823	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031224255.1
841	:	1759439934.351	     1.770	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031851725.1
843	:	1759439934.419	     1.703	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032231045.1
845	:	1759439934.461	     1.683	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032231105.1
847	:	1759439934.495	     1.650	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032252955.1
833	:	1759439934.234	     1.923	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031220265.1
848	:	1759439934.509	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032252975.1
846	:	1759439934.477	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032252935.1
850	:	1759439934.566	     1.714	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032463705.1
839	:	1759439934.324	     2.007	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031326305.1
840	:	1759439934.334	     1.997	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_031326325.1
853	:	1759439934.596	     1.794	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032696765.1
852	:	1759439934.585	     1.879	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032681185.1
855	:	1759439934.627	     1.858	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032761935.1
849	:	1759439934.553	     1.947	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032292255.1
854	:	1759439934.608	     1.934	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032699645.1
851	:	1759439934.576	     1.983	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032598925.1
857	:	1759439934.677	     1.917	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032843885.3
